alpha,conflict,beta,error,building,name,website,addrcity,addrstreet,addrhousenumber,amenity,buildinglevels,smoking,wheelchair,healthcare,namefr,namede,nameen,namees,nameit,namenl,namepl,namept,office,alt_name,addrpostcode,email,fax,healthcarecounselling,healthcarespeciality,opening_hours,phone,nameru,tourism,facebook,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,capacity,parking,access,fee,supervised,surface,operator,dispensing,nameold,wikidata,contactinstagram,emergency,park_ride,drive_through,paymentcash,paymentcredit_cards,paymentdebit_cards,designation,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,crossing,highway,crossing_ref,source,kerb,traffic_signalsdirection,traffic_signals,direction,lanes,taxi,lanesboth_ways,maxspeed,old_name,oneway,parkinglaneboth,service,parkinglane,FIXME,junction,bicycle,cycleway,foot,horse,noexit,sidewalk,parkinglaneleft,covered,parkinglaneright,destination,maxweight,motor_vehicle
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Largo das Cores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Azul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Rubra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Verde Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Azul Celeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Arco-Iris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Sebasti?úo Desta Vez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,Del-Rei D. Diniz,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Travessa Katiavala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,1.0,,,,Travessa Coronel Artur Paiva,yes,parallel,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua 8 de Novembro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,Dona Malha,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Travessa de Nicolau Castelo Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Cristov?úo Falc?úo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Violeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Arco-Iris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Roxa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Alva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de Jose Anchieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua da Converse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua do Lobito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,1.0,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Rod. Henriques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua do Ambuila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Dom Abreu Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Largo Fransisco Leite Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Arco-Iris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Ant??nio Saldanha da Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Rubra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Azul Marinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,dirt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Arco-Iris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Purpurinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Rosada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Brilhante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Prateada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Sao Francisco de Xavier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,Senado da C?ómara,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Alameda do Pr?¡ncipe Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de Ant??nio Manuel de Noronha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,1.0,,,,,yes,parallel,,,,,,,,,,,,,,Cidade Desportiva,3.5,
highway,highway building,residential,no,,Rua de S?úo Tom?®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua Vereador Prazeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de Alfredo Felner,,,,,,,,,,,,,,,,,,,Rua da Cinquentinha,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Ferreira do Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de Kambambe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Largo de Cambambe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,2.0,,,,,yes,parallel,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de S?úo Tom?®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,paved,,,,,,,,,,,,residential street,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,yes
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Guerra Junqueiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,1.0,,,,,yes,,,,,,,,,,,,,,parallel,,,
highway,highway building,residential,no,,Guerra Junqueiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,1.0,,,,,yes,,,,,,,,,,,,parallel,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de Lu?¡s Pinto da Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,Fern?úo Lopes,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de Lu?¡s Pinto da Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,Fern?úo Lopes,yes,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Lueji Ankonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,Estrada da Boavista,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de S?úo Tom?®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,2.0,,1.0,,,,no_stopping,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua J??lio Lacerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,1.0,,,,Baltazar de Aragao,yes,parallel,,,,,,,,,,,,,,,3.5,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,residential,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,Rua de Santos Drummont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway,highway building,residential,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
